gene_id	Length
FBgn0013301	435
FBgn0263980	2147.46
FBgn0035486	1158
FBgn0015379	501
FBgn0030364	654
FBgn0000261	1521
FBgn0021895	585
FBgn0014340	2484
FBgn0030519	348
FBgn0038286	1995
FBgn0035146	1224
FBgn0036587	1725
FBgn0039929	840
FBgn0027596	2939.25
FBgn0033929	1758
FBgn0051874	1455
FBgn0039916	2700
FBgn0053687	510
FBgn0262593	4235.22
FBgn0011280	453
FBgn0030092	573
FBgn0039034	1152
FBgn0033723	711
FBgn0040513	606
FBgn0032140	333
FBgn0038854	2925
FBgn0036969	1089
FBgn0025678	1302
FBgn0038470	2639.32
FBgn0052100	1464
FBgn0013684	1717
FBgn0033749	1285.01
FBgn0034530	1542
FBgn0033851	426
FBgn0039257	8460
FBgn0053237	519
FBgn0031882	672
FBgn0036747	5178
FBgn0015621	891
FBgn0027598	2354.43
FBgn0011826	1713
FBgn0051561	837
FBgn0035473	262.045
FBgn0286723	2046
FBgn0000455	1476
FBgn0038890	3138.41
FBgn0011259	3211.11
FBgn0262882	243
FBgn0034476	4341
FBgn0037648	1023
FBgn0037569	963
FBgn0261925	267
FBgn0037584	1015
FBgn0039376	897
FBgn0003731	4142.92
FBgn0052557	1938
FBgn0032754	1620
FBgn0039156	1635
FBgn0000147	1236
FBgn0035985	783
FBgn0039788	1200
FBgn0033773	1095
FBgn0035769	2457
FBgn0265184	1224
FBgn0262881	153
FBgn0053792	678
FBgn0032489	501
FBgn0067317	362.5
FBgn0030341	633
FBgn0038529	633
FBgn0050430	156
FBgn0036398	9441
FBgn0262361	234
FBgn0261294	609
FBgn0000504	1346.29
FBgn0001978	3302.98
FBgn0026751	1845
FBgn0030809	5475
FBgn0031005	1155
FBgn0028474	2997
FBgn0039023	2091
FBgn0031148	1569
FBgn0265627	2199
FBgn0243514	3225
FBgn0024371	1113
FBgn0032139	630
FBgn0050485	2928
FBgn0052801	477
FBgn0030187	1050
FBgn0031952	2719.46
FBgn0035237	6060
FBgn0033645	1668
FBgn0030186	1131
FBgn0036040	1659
FBgn0052161	687
FBgn0031378	507
FBgn0050360	1806
FBgn0266667	2082
FBgn0004782	666
FBgn0040089	1662
FBgn0031417	1008.09
FBgn0036825	450
FBgn0039566	2928
FBgn0026372	834
FBgn0029881	2934
FBgn0033639	1472.78
FBgn0265413	383.161
FBgn0263352	3172.78
FBgn0051233	2859
FBgn0014868	1350
FBgn0032692	1251
FBgn0040519	357
FBgn0086448	1446
FBgn0029714	759
FBgn0037184	1119
FBgn0026634	2133
FBgn0030406	1011
FBgn0000017	4817.11
FBgn0036147	2166
FBgn0003654	1910.69
FBgn0052594	2313.13
FBgn0010197	3468
FBgn0034105	1137
FBgn0030805	1221
FBgn0266448	492
FBgn0020639	303
FBgn0040763	285
FBgn0037225	837
FBgn0010317	1155.05
FBgn0037488	1206
FBgn0037500	603
FBgn0039019	714
FBgn0030058	786
FBgn0035077	954
FBgn0053109	891
FBgn0050259	1623
FBgn0050125	1812
FBgn0036438	342
FBgn0003499	3553.52
FBgn0026431	1953
FBgn0031746	360
FBgn0038151	1308
FBgn0264725	246
FBgn0026756	1569
FBgn0039732	486
FBgn0259956	243
FBgn0050096	660
FBgn0036552	855
FBgn0025391	1215
FBgn0038879	288
FBgn0260761	459
FBgn0014011	579
FBgn0031670	597
FBgn0039102	1203
FBgn0034152	366
FBgn0038683	1347.37
FBgn0028887	5406
FBgn0037027	2780.78
FBgn0029727	1440
FBgn0053669	483
FBgn0031044	1164
FBgn0259238	227.338
FBgn0050269	435
FBgn0039111	603
FBgn0050488	798
FBgn0284226	72
FBgn0033884	1125
FBgn0038260	1671
FBgn0037022	1455
FBgn0050447	525
FBgn0003687	1062
FBgn0261358	399
FBgn0035915	1668
FBgn0032393	1389
FBgn0083943	345
FBgn0036859	2625
FBgn0036219	1845
FBgn0035211	993
FBgn0026415	1329
FBgn0028534	864
FBgn0031651	744
FBgn0026718	816
FBgn0264598	7715.57
FBgn0029725	1227
FBgn0000562	3015
FBgn0265578	1776
FBgn0035517	666
FBgn0052270	780
FBgn0038494	1215
FBgn0044011	1224
FBgn0050325	2253
FBgn0003430	969
FBgn0261834	297
FBgn0034968	498
FBgn0033766	5601
FBgn0039303	773.062
FBgn0032727	996
FBgn0034318	573
FBgn0039120	5842.8
FBgn0031319	2765.24
FBgn0028402	1461
FBgn0038005	1464
FBgn0028622	1245
FBgn0264000	3549
FBgn0085483	402
FBgn0035665	825
FBgn0265877	3123
FBgn0262857	105
FBgn0030215	510
FBgn0000092	783
FBgn0033174	1167
FBgn0030003	1797
FBgn0039685	450
FBgn0051105	561.609
FBgn0085336	573
FBgn0086378	537
FBgn0030266	10620
FBgn0026392	1137
FBgn0040959	279
FBgn0036152	1680.88
FBgn0028948	762
FBgn0028863	3783
FBgn0054010	837
FBgn0030001	1365
FBgn0266756	4780.09
FBgn0039449	1122
FBgn0260436	321
FBgn0030004	2232
FBgn0040653	129
FBgn0038672	975
FBgn0031564	255
FBgn0033113	1212
FBgn0037470	1683.23
FBgn0041225	1215
FBgn0025640	915
FBgn0029977	1461
FBgn0085476	1170
FBgn0035800	2187
FBgn0032442	2010
FBgn0034611	1701
FBgn0033043	1200
FBgn0003401	1368
FBgn0039576	336
FBgn0263707	261
FBgn0050268	3723
FBgn0053170	218.048
FBgn0261571	4830
FBgn0034029	1368
FBgn0035357	3459
FBgn0000477	1101
FBgn0261285	1122
FBgn0035060	3739.46
FBgn0028343	3519.34
FBgn0033931	591
FBgn0086604	3181.84
FBgn0263131	5565
FBgn0033278	381
FBgn0030100	636
FBgn0036708	600
FBgn0040531	204
FBgn0037060	1681.64
FBgn0036942	921
FBgn0261714	2595
FBgn0025825	1317
FBgn0038763	1098
FBgn0011336	2325
FBgn0000577	1659
FBgn0028875	2427
FBgn0002719	2195.78
FBgn0046222	2424
FBgn0004655	4239.79
FBgn0029975	966
FBgn0265605	795
FBgn0031070	2613
FBgn0036807	753
FBgn0053679	522
FBgn0039689	891
FBgn0036116	1398
FBgn0025864	5011.67
FBgn0038256	1052.4
FBgn0010435	1656
FBgn0005672	705
FBgn0037581	1401
FBgn0032921	489
FBgn0033778	1815
FBgn0050456	2049
FBgn0030921	648
FBgn0031465	1905
FBgn0262566	777
FBgn0032664	1353
FBgn0036394	486
FBgn0266432	2385
FBgn0037766	900
FBgn0032582	615
FBgn0024509	1071
FBgn0261853	141
FBgn0050080	351
FBgn0029736	2460
FBgn0259737	762
FBgn0034057	882
FBgn0030507	1023
FBgn0036705	333
FBgn0263392	6375.23
FBgn0031176	258
FBgn0086711	1425
FBgn0032339	2910
FBgn0264494	2301
FBgn0286930	258
FBgn0033238	447
FBgn0051363	570.004
FBgn0085410	1995
FBgn0026084	381.625
FBgn0028892	1455
FBgn0085327	420
FBgn0022740	729
FBgn0031772	492
FBgn0040502	549
FBgn0262975	2344.69
FBgn0003053	5685
FBgn0051624	537
FBgn0259977	1764
FBgn0025360	1464
FBgn0085399	2859
FBgn0267976	621
FBgn0033427	2256
FBgn0011659	1994.92
FBgn0040230	1871.94
FBgn0263082	261
FBgn0036691	1140
FBgn0034477	1842
FBgn0050457	570
FBgn0028406	1353
FBgn0004368	5258.46
FBgn0034935	389.289
FBgn0266083	6528
FBgn0260780	4121.96
FBgn0260222	285
FBgn0034128	831
FBgn0033354	4446
FBgn0085298	576
FBgn0030074	548.238
FBgn0033468	582
FBgn0036768	1740
FBgn0031184	915
FBgn0035903	1916.19
FBgn0028570	294
FBgn0041581	657
FBgn0004435	1062.54
FBgn0034398	561
FBgn0037408	1445.47
FBgn0267828	2079.72
FBgn0261987	2430
FBgn0262605	366
FBgn0011016	573
FBgn0032632	882
FBgn0034515	341.539
FBgn0027621	2149.84
FBgn0032684	1593
FBgn0035799	3399
FBgn0029913	1299
FBgn0086785	1200
FBgn0261630	279
FBgn0030373	519
FBgn0050089	3407.85
FBgn0085473	888
FBgn0036688	2148
FBgn0053003	1815
FBgn0085486	927
FBgn0031601	429
FBgn0061469	2922
FBgn0034354	678
FBgn0035430	2718
FBgn0026369	4032
FBgn0032509	651
FBgn0028491	2433.51
FBgn0031042	1648.17
FBgn0262842	219
FBgn0030438	2685
FBgn0031142	1785
FBgn0003429	3549.39
FBgn0014343	2049
FBgn0036732	2460
FBgn0036380	759
FBgn0037718	1497
FBgn0036288	1459.83
FBgn0262477	1392.42
FBgn0267790	1793.98
FBgn0010423	468
FBgn0037874	519
FBgn0050158	843
FBgn0039623	2508
FBgn0053080	2591.43
FBgn0052350	2493
FBgn0040362	606
FBgn0053654	507
FBgn0036918	378
FBgn0042094	651
FBgn0036495	360
FBgn0031872	2661
FBgn0003964	1527
FBgn0267689	1791
FBgn0284247	10671
FBgn0266464	2259
FBgn0025838	708
FBgn0053454	522
FBgn0038009	333
FBgn0052633	858
FBgn0015602	849.393
FBgn0035166	1204.65
FBgn0035484	1647
FBgn0052277	786
FBgn0030829	342
FBgn0031497	1506
FBgn0263198	2220
FBgn0040360	1029
FBgn0034490	1398
FBgn0034786	5448
FBgn0053129	906.465
FBgn0037940	615
FBgn0033924	2427
FBgn0034551	678
FBgn0035235	2958
FBgn0052212	336
FBgn0066114	921
FBgn0034627	1536
FBgn0038928	720
FBgn0032646	957
FBgn0085465	813
FBgn0002622	741
FBgn0265174	1350
FBgn0259101	1674.16
FBgn0020910	990.819
FBgn0033667	1296
FBgn0030559	465
FBgn0036063	702
FBgn0085404	1707
FBgn0062411	813
FBgn0036101	721.801
FBgn0030925	1616.3
FBgn0037045	825
FBgn0053635	600
FBgn0022029	1833.37
FBgn0025697	1692
FBgn0033769	909
FBgn0038079	408.861
FBgn0040066	1086
FBgn0086909	1254
FBgn0025724	2745
FBgn0011743	1236
FBgn0004896	1371
FBgn0032421	456
FBgn0032400	210
FBgn0003382	4881
FBgn0011596	2157
FBgn0052669	1815
FBgn0053964	1451
FBgn0259179	1511.63
FBgn0039723	522
FBgn0024196	294
FBgn0265762	249
FBgn0039126	794.027
FBgn0000317	6504
FBgn0032922	870.244
FBgn0003867	1062
FBgn0264606	3290.36
FBgn0031602	3081
FBgn0010387	261
FBgn0037759	1817.82
FBgn0001138	2139
FBgn0085315	267
FBgn0030688	831
FBgn0263046	312
FBgn0033547	696
FBgn0037633	1869
FBgn0046689	1182
FBgn0260223	198
FBgn0036695	1191
FBgn0028396	390
FBgn0033934	837
FBgn0039084	2006.71
FBgn0034920	783
FBgn0030717	1266
FBgn0014184	775.061
FBgn0263929	3420.74
FBgn0053725	537
FBgn0034008	1011
FBgn0003371	1612.72
FBgn0038528	414
FBgn0032446	690
FBgn0004622	1695
FBgn0039739	195
FBgn0052107	2943
FBgn0266673	2133
FBgn0086706	1836
FBgn0259163	1972.28
FBgn0020638	318
FBgn0031929	1269
FBgn0043534	426
FBgn0040238	2214.98
FBgn0028476	3237
FBgn0036504	1029
FBgn0013732	2469
FBgn0030511	1035
FBgn0052792	1299
FBgn0020277	462
FBgn0001227	1338
FBgn0266917	2355
FBgn0010040	648
FBgn0010258	1287
FBgn0036220	1032
FBgn0262169	1829.37
FBgn0034403	747
FBgn0004391	6093
FBgn0264492	1011
FBgn0036343	660
FBgn0039312	1242
FBgn0051076	549
FBgn0033402	1614
FBgn0028743	824.747
FBgn0036923	2373
FBgn0033763	1689
FBgn0011286	15357.9
FBgn0034186	2607
FBgn0284236	165
FBgn0033649	2301
FBgn0033960	2043
FBgn0037918	3726.82
FBgn0052069	243
FBgn0050290	576
FBgn0264830	153
FBgn0083972	234
FBgn0034553	1632
FBgn0031792	762
FBgn0262139	2944.34
FBgn0038746	975
FBgn0267431	6249
FBgn0011592	4495.74
FBgn0040475	1698
FBgn0034408	2736
FBgn0015298	483
FBgn0036294	1163.39
FBgn0029980	903
FBgn0259952	333
FBgn0261269	3279
FBgn0000411	1149
FBgn0034475	405
FBgn0029890	1512
FBgn0039864	897
FBgn0036826	504
FBgn0262021	198
FBgn0266721	852
FBgn0262854	549
FBgn0034183	1497
FBgn0001217	1902
FBgn0030600	15702
FBgn0035734	627.1
FBgn0030474	1164
FBgn0034001	501
FBgn0030764	1242
FBgn0034973	246
FBgn0038449	1500
FBgn0015770	2898
FBgn0031088	2223
FBgn0036723	1716
FBgn0014863	1488
FBgn0051080	726
FBgn0036643	699
FBgn0030208	1789.89
FBgn0036671	1668
FBgn0034387	1608
FBgn0039489	1146
FBgn0264357	2968.17
FBgn0016984	2379
FBgn0262100	855
FBgn0028422	2709
FBgn0039087	1623
FBgn0083941	474
FBgn0032788	1365
FBgn0036715	5463
FBgn0037883	261
FBgn0004170	1038
FBgn0030813	594
FBgn0036207	1509
FBgn0050203	2775
FBgn0028377	120
FBgn0053764	543
FBgn0037837	1410
FBgn0036775	1248
FBgn0050361	3006.39
FBgn0262579	4171.93
FBgn0083963	3480
FBgn0035372	1143
FBgn0029506	687
FBgn0051909	384
FBgn0004050	1818
FBgn0037623	2130
FBgn0035569	417
FBgn0028737	669
FBgn0054028	570
FBgn0032436	1068
FBgn0286199	1434
FBgn0017556	759
FBgn0036600	447
FBgn0050159	720
FBgn0036998	318
FBgn0266454	270
FBgn0050274	1407
FBgn0033069	861
FBgn0030301	2507.28
FBgn0030752	1072.86
FBgn0032435	2445
FBgn0030851	999
FBgn0010300	3155.12
FBgn0085243	447
FBgn0014189	1258.58
FBgn0030631	3675
FBgn0038099	1530
FBgn0034869	588
FBgn0034925	918
FBgn0035086	3243
FBgn0038695	1668
FBgn0034894	633
FBgn0262022	264
FBgn0015569	1703.05
FBgn0002733	588
FBgn0051360	297
FBgn0035312	927
FBgn0036921	606
FBgn0038507	1188
FBgn0034722	2328
FBgn0034328	354
FBgn0053181	1986.16
FBgn0039690	684.372
FBgn0036337	1038
FBgn0038239	477
FBgn0259705	399
FBgn0032720	537
FBgn0085383	1296
FBgn0039244	1815
FBgn0033770	411
FBgn0038925	846
FBgn0030608	1040.71
FBgn0023076	2804.82
FBgn0033600	396
FBgn0051609	372
FBgn0029941	3002.55
FBgn0002778	1500
FBgn0029756	1904.68
FBgn0040068	2386.78
FBgn0034645	333
FBgn0286932	162
FBgn0031688	1506
FBgn0037463	861
FBgn0013717	1491
FBgn0032119	1107
FBgn0037835	417
FBgn0000370	1111.73
FBgn0044810	429
FBgn0262144	285
FBgn0000422	1507.67
FBgn0036838	1848
FBgn0085306	936
FBgn0039784	1644
FBgn0037986	1266
FBgn0034572	2874
FBgn0032370	549
FBgn0039225	1896
FBgn0031908	831
FBgn0025352	1410
FBgn0029701	453
FBgn0029667	1365
FBgn0021906	693
FBgn0051821	1284
FBgn0039112	549
FBgn0053243	519
FBgn0029518	603
FBgn0032637	984
FBgn0034582	1107
FBgn0032398	1578
FBgn0027567	2760
FBgn0051157	1009.51
FBgn0028380	1107
FBgn0086442	3150
FBgn0037976	877.664
FBgn0259678	1936.4
FBgn0037935	2688
FBgn0037012	1359
FBgn0024963	1326.19
FBgn0031403	351
FBgn0031473	966
FBgn0038704	1743.22
FBgn0029785	372
FBgn0260660	1868.6
FBgn0003076	1683
FBgn0262843	222
FBgn0034601	660
FBgn0033734	1377
FBgn0038423	648
FBgn0033122	1226.25
FBgn0032235	1476
FBgn0015576	1725
FBgn0263132	5401.96
FBgn0031800	1254
FBgn0032144	1293
FBgn0042206	633
FBgn0034512	738
FBgn0038512	270
FBgn0003701	4140
FBgn0037170	1551
FBgn0035787	660
FBgn0040827	210
FBgn0038462	849
FBgn0052376	876
FBgn0032799	726
FBgn0038967	2277
FBgn0037635	624
FBgn0263386	168
FBgn0034045	1566
FBgn0031631	2037
FBgn0033261	480
FBgn0030314	1995
FBgn0004878	2382
FBgn0032348	4239
FBgn0028693	795
FBgn0036374	5621.28
FBgn0050458	438
FBgn0035648	753
FBgn0030441	462
FBgn0027537	2472
FBgn0003520	3014.07
FBgn0267413	645
FBgn0038300	1899
FBgn0033184	1371
FBgn0260758	774
FBtr0084079	206
FBgn0052580	48672
FBgn0035437	2649.33
FBgn0030307	4755
FBgn0039159	498
FBgn0063491	666
FBgn0043806	861
FBgn0259973	108
FBgn0036938	374.721
FBgn0262539	366
FBgn0040837	361.541
FBgn0040102	1080
FBgn0000037	2367
FBgn0004666	2030.17
FBgn0267432	13782
FBgn0039564	2154
FBgn0265669	234
FBgn0035193	936
FBgn0033145	294
FBgn0034097	432
FBgn0039140	1968.37
FBgn0034070	4086
FBgn0034978	1344
FBgn0031443	633
FBgn0011020	2706
FBgn0014396	4152.44
FBgn0261723	2226
FBgn0028903	1218
FBgn0033312	1288
FBgn0022238	384
FBgn0003256	1113.42
FBgn0034258	2733
FBgn0283545	714
FBgn0033732	1404
FBgn0031273	2481
FBgn0039007	468
FBgn0015803	2163.29
FBgn0261509	3762.71
FBgn0004575	2983.41
FBgn0036242	1695
FBgn0040074	576
FBgn0031547	1221
FBgn0051013	1605
FBgn0042182	1476
FBgn0036861	675
FBgn0034104	315
FBgn0037757	2607
FBgn0050463	1900.12
FBgn0051776	1893
FBgn0261243	3069.68
FBgn0038157	585
FBgn0030204	1179
FBgn0038213	870
FBgn0052446	241.665
FBgn0026400	948
FBgn0035050	1366.84
FBgn0036300	765
FBgn0266488	84
FBgn0035586	1443
FBgn0036272	1374.01
FBgn0011474	2076
FBgn0035236	1243.46
FBgn0243586	852
FBgn0031673	1028.98
FBgn0082952	500
FBgn0287618	500
FBgn0264515	500
FBgn0262395	500
FBgn0264835	500
FBgn0267621	500
FBgn0264724	500
FBgn0262205	500
FBgn0261700	500
FBgn0026197	500
FBgn0267955	500
FBgn0265831	500
FBgn0266966	500
FBgn0262414	500
FBgn0264878	500
FBgn0263518	500
FBgn0265713	500
FBgn0082932	500
FBgn0267748	500
FBgn0262458	500
FBgn0263477	500
FBgn0267918	500
FBgn0028864	500
FBgn0286827	500
FBgn0267814	500
FBgn0013699	500
FBgn0286937	500
FBgn0267506	500
FBgn0262407	500
FBgn0265511	500
FBgn0267600	500
FBgn0267444	500
FBgn0267965	500
FBgn0266654	500
FBgn0013693	500
FBgn0265311	500
FBgn0266228	500
FBgn0265700	500
FBgn0265844	500
FBgn0266970	500
FBgn0266549	500
FBgn0262172	500
FBgn0264984	500
FBgn0265253	500
FBgn0265679	500
FBgn0052010	500
FBgn0083024	500
FBgn0267570	500
FBgn0267010	500
FBgn0263564	500
FBgn0262825	500
FBgn0259839	500
FBgn0265718	500
FBgn0267640	500
FBgn0266876	500
FBgn0264883	500
FBgn0262373	500
FBgn0264262	500
FBgn0264506	500
FBgn0263329	500
FBgn0266204	500
FBgn0063389	500
FBgn0266403	500
FBgn0267158	500
FBgn0262106	500
FBgn0262282	500
FBgn0267275	500
FBgn0266222	500
FBgn0265672	500
FBgn0065104	500
FBgn0262370	500
FBgn0264833	500
FBgn0265953	500
FBgn0262456	500
FBgn0267710	500
FBgn0262181	500
FBgn0264880	500
FBgn0263337	500
FBgn0266949	500
FBgn0011974	500
FBgn0265530	500
FBgn0267561	500
FBgn0086659	500
FBgn0285992	500
FBgn0263571	500
FBgn0264549	500
FBgn0267946	500
FBgn0265377	500
FBgn0265443	500
FBgn0261636	500
FBgn0284412	500
FBgn0266947	500
FBgn0266935	500
FBgn0262204	500
FBgn0265449	500
FBgn0266351	500
FBgn0265944	500
FBgn0267586	500
FBgn0263659	500
FBgn0265202	500
FBgn0267919	500
FBgn0267210	500
FBgn0265365	500
FBgn0264951	500
FBgn0263478	500
FBgn0265203	500
FBgn0287611	500
FBgn0267826	500
FBgn0265338	500
FBgn0266302	500
FBgn0267447	500
FBgn0284419	500
FBgn0267230	500
FBgn0264480	500
FBgn0266402	500
FBgn0267187	500
FBgn0266277	500
FBgn0278599	500
FBgn0266116	500
FBgn0266323	500
FBgn0288834	500
FBgn0262177	500
FBgn0262408	500
FBgn0265295	500
FBgn0020646	500
FBgn0260225	500
FBgn0264794	500
FBgn0267820	500
FBgn0266981	500
FBgn0265676	500
FBgn0267499	500
FBgn0266621	500
FBgn0266691	500
FBgn0266180	500
FBgn0029588	500
FBgn0086077	500
FBgn0267443	500
FBgn0083012	500
FBgn0287603	500
FBgn0011921	500
FBgn0261924	500
FBgn0267786	500
FBgn0263331	500
FBgn0263484	500
FBgn0266763	500
FBgn0052273	500
FBgn0264727	500
FBgn0265691	500
FBgn0262459	500
FBgn0287825	500
FBgn0264891	500
FBgn0265824	500
FBgn0267614	500
FBgn0083033	500
FBgn0262327	500
FBgn0082927	500
FBgn0267202	500
FBgn0266593	500
FBgn0265829	500
FBgn0264460	500
FBgn0267818	500
FBgn0265690	500
FBgn0083011	500
FBgn0267957	500
FBgn0266829	500
FBgn0265912	500
FBgn0262850	500
FBgn0265428	500
FBgn0261452	500
FBgn0264083	500
FBgn0265526	500
FBgn0265921	500
FBgn0267740	500
FBgn0267256	500
FBgn0287768	500
FBgn0266400	500
FBgn0266207	500
FBgn0053797	500
FBgn0263345	500
FBgn0267266	500
FBgn0266382	500
FBgn0266143	500
FBgn0003933	500
FBgn0085810	500
FBgn0065070	500
FBgn0265509	500
FBgn0263461	500
FBgn0264867	500
FBgn0267759	500
FBgn0265808	500
FBgn0265803	500
FBgn0267320	500
FBgn0267631	500
FBgn0286882	500
FBgn0262680	500
FBgn0265940	500
FBgn0264445	500
FBgn0265895	500
FBgn0267928	500
FBgn0267966	500
FBgn0287602	500
FBgn0267866	500
FBgn0266636	500
FBgn0264428	500
FBgn0267028	500
FBgn0266041	500
FBgn0265853	500
FBgn0037731	500
FBgn0283501	500
FBgn0265496	500
FBgn0262682	500
FBgn0267947	500
FBgn0083030	500
FBgn0266622	500
FBgn0267297	500
FBgn0267073	500
FBgn0263870	500
FBgn0267534	500
FBgn0265838	500
FBgn0086048	500
FBgn0263628	500
FBgn0051130	500
FBgn0265869	500
FBgn0051614	500
FBgn0085505	500
FBgn0266750	500
FBgn0267464	500
FBgn0287724	500
FBgn0266690	500
FBgn0267296	500
FBgn0084008	500
FBgn0262433	500
FBgn0086055	500
FBgn0288700	500
FBgn0264511	500
FBgn0267962	500
FBgn0266638	500
FBgn0262446	500
FBgn0263445	500
FBgn0265662	500
FBgn0265745	500
FBgn0266880	500
FBgn0036331	500
FBgn0266798	500
FBgn0285941	500
FBgn0266139	500
FBgn0263744	500
FBgn0262604	500
FBgn0267083	500
FBgn0086070	500
FBgn0267246	500
FBgn0264372	500
FBgn0265645	500
FBgn0286870	500
FBgn0267247	500
FBgn0267450	500
FBgn0267610	500
FBgn0086667	500
FBgn0262441	500
FBgn0267625	500
FBgn0267948	500
FBgn0082987	500
FBgn0044508	500
FBgn0266632	500
FBgn0266850	500
FBgn0082941	500
FBgn0265763	500
FBgn0267560	500
FBgn0266318	500
FBgn0259860	500
FBgn0004426	500
FBgn0086045	500
FBgn0085540	500
FBgn0266869	500
FBgn0262390	500
FBgn0266885	500
FBgn0267020	500
FBgn0052690	500
FBgn0262400	500
FBgn0267036	500
FBgn0053375	500
FBgn0083014	500
FBgn0265863	500
FBgn0265817	500
FBgn0262200	500
FBgn0265905	500
FBgn0266617	500
FBgn0263868	500
FBgn0054052	500
FBgn0266004	500
FBgn0264484	500
FBgn0263633	500
FBgn0085523	500
FBgn0263650	500
FBgn0265073	500
FBgn0086666	500
FBgn0262387	500
FBgn0266246	500
FBgn0267551	500
FBgn0265660	500
FBgn0263560	500
FBgn0265928	500
FBgn0053452	500
FBgn0265543	500
FBgn0266686	500
FBgn0033303	500
FBgn0265699	500
FBgn0266768	500
FBgn0285991	500
FBgn0262377	500
FBgn0262321	500
FBgn0052111	500
FBgn0065073	500
FBgn0266044	500
FBgn0264898	500
FBgn0263413	500
FBgn0266694	500
FBgn0261813	500
FBgn0267269	500
FBgn0259859	500
FBgn0262822	500
FBgn0287844	500
FBgn0262331	500
FBgn0264838	500
FBgn0040045	500
FBgn0267819	500
FBgn0283561	500
FBgn0267562	500
FBgn0267804	500
FBgn0287610	500
FBgn0263619	500
FBgn0053816	500
FBgn0020546	500
FBgn0275432	500
FBgn0266645	500
FBgn0086669	500
FBgn0267916	500
FBgn0267138	500
FBgn0267636	500
FBgn0263834	500
FBgn0286735	500
FBgn0065059	500
FBgn0265343	500
FBgn0086072	500
FBgn0261707	500
FBgn0266181	500
FBgn0267572	500
FBgn0267713	500
FBgn0086023	500
FBgn0265995	500
FBgn0267992	500
FBgn0262396	500
FBgn0264353	500
FBgn0262431	500
FBgn0011812	500
FBgn0065064	500
FBgn0264365	500
FBgn0267271	500
FBgn0052582	500
FBgn0263479	500
FBgn0266762	500
FBgn0287608	500
FBgn0267307	500
FBgn0263453	500
FBgn0058053	500
FBgn0266828	500
FBgn0065101	500
FBgn0265746	500
FBgn0265454	500
FBgn0286739	500
FBgn0267666	500
FBgn0262888	500
FBgn0263521	500
FBgn0267120	500
FBgn0267041	500
FBgn0267098	500
FBgn0267422	500
FBgn0263443	500
FBgn0082950	500
FBgn0053367	500
FBgn0267738	500
FBgn0263653	500
FBgn0264446	500
FBgn0267984	500
FBgn0265652	500
FBgn0266893	500
FBgn0265865	500
FBgn0267195	500
FBgn0052733	500
FBgn0267302	500
FBgn0050374	500
FBgn0063373	500
FBgn0265766	500
FBgn0259840	500
FBgn0263323	500
FBgn0267681	500
FBgn0266150	500
FBgn0287609	500
FBgn0058461	500
FBgn0266020	500
FBgn0083032	500
FBgn0265735	500
FBgn0053317	500
FBgn0267448	500
FBgn0041336	500
FBgn0265915	500
FBgn0267424	500
FBgn0265382	500
FBgn0262266	500
FBgn0267637	500
FBgn0267591	500
FBgn0266321	500
FBgn0264819	500
FBgn0264261	500
FBgn0267951	500
FBgn0263562	500
FBgn0263866	500
FBgn0266796	500
FBgn0265144	500
FBgn0265589	500
FBgn0267986	500
FBgn0065105	500
FBgn0267589	500
FBgn0266741	500
FBgn0267938	500
FBgn0265069	500
FBgn0265594	500
FBgn0267630	500
FBgn0266825	500
FBgn0267917	500
FBgn0266827	500
FBgn0262417	500
FBgn0052652	500
FBgn0264517	500
FBgn0286917	500
FBgn0264496	500
FBgn0262383	500
FBgn0086049	500
FBgn0267863	500
FBgn0286915	500
FBgn0266215	500
FBgn0264818	500
FBgn0265681	500
FBgn0267691	500
FBgn0267089	500
FBgn0265414	500
FBgn0265952	500
FBgn0264994	500
FBgn0265611	500
FBgn0265724	500
FBgn0267744	500
FBgn0283426	500
FBgn0262886	500
FBgn0266637	500
FBgn0267155	500
FBgn0263556	500
FBgn0267526	500
FBgn0266003	500
FBgn0267004	500
FBgn0011880	500
FBgn0013687	500
FBgn0265925	500
FBgn0266356	500
FBgn0266979	500
FBgn0267706	500
FBgn0266856	500
FBgn0266677	500
FBgn0266994	500
FBgn0287614	500
FBgn0264946	500
FBgn0267594	500
FBgn0266896	500
FBgn0265904	500
FBgn0266051	500
FBgn0267160	500
FBgn0263975	500
FBgn0052449	500
FBgn0263764	500
FBgn0082934	500
FBgn0267538	500
FBgn0264717	500
FBgn0265786	500
FBgn0267607	500
FBgn0267615	500
FBgn0264947	500
FBgn0262411	500
FBgn0267799	500
FBgn0265661	500
FBgn0263874	500
FBgn0053804	500
FBgn0051494	500
FBgn0262945	500
FBgn0263460	500
FBgn0266959	500
FBgn0286005	500
FBgn0265636	500
FBgn0265640	500
FBgn0266782	500
FBgn0264349	500
FBgn0266851	500
FBgn0286914	500
FBgn0085813	500
FBgn0086074	500
FBgn0265984	500
FBgn0264789	500
FBgn0265900	500
FBgn0263475	500
FBgn0287775	500
FBgn0265898	500
FBgn0266989	500
FBgn0288686	500
FBgn0262374	500
FBgn0265908	500
FBgn0263343	500
FBgn0264514	500
FBgn0053498	500
FBgn0267090	500
FBgn0266331	500
FBgn0082997	500
FBgn0267068	500
FBgn0267568	500
FBgn0265066	500
FBgn0264309	500
FBgn0267071	500
FBgn0266117	500
FBgn0267141	500
FBgn0267314	500
FBgn0263709	500
